date,tmax_celsius,tmean_celsius
2016-06-04,12.04878959655764,19.219476318359398
2016-06-05,11.454155222574911,18.233666992187523
2016-06-06,11.805841064453148,18.319985961914085
2016-06-07,11.842454528808616,18.104974365234398
2016-06-08,12.03289693196615,18.640557861328148
2016-06-09,11.636928812662802,18.648034667968773
2016-06-10,12.197585042317712,20.054528808593773
2016-06-11,11.04182840983077,16.735925292968773
2016-06-12,7.799330647786462,11.288659667968773
2016-06-13,6.335972722371423,7.537988281250023
2016-06-14,8.820070521036826,13.337182617187523
2016-06-15,10.66627909342452,18.464334106445335
2016-06-16,11.099847412109398,18.791131591796898
2016-06-17,10.491273498535179,18.556695556640648
2016-06-18,11.548324203491234,17.533441162109398
2016-06-19,13.232404963175497,19.72644958496096
2016-06-20,13.482864634196005,20.832925415039085
2016-06-21,12.135638173421228,19.851480102539085
2016-06-22,10.36121520996096,16.515359497070335
2016-06-23,10.529715474446618,16.582818603515648
2016-06-24,11.097035344441736,17.266885375976585
2016-06-25,10.791792805989587,17.448876953125023
2016-06-26,10.420021947224939,17.745874023437523
2016-06-27,9.320865885416708,17.718484497070335
2016-06-28,9.64278119405111,18.648919677734398
2016-06-29,10.338357543945335,19.034082031250023
2016-06-30,10.65956586201986,19.218057250976585
2016-07-01,11.759096399943076,20.72376403808596
2016-07-02,8.570573425292991,14.975564575195335
2016-07-03,7.976382191975915,14.468682861328148
2016-07-04,8.36080385843917,15.587091064453148
2016-07-05,8.320269521077478,15.93006286621096
2016-07-06,10.044842656453454,19.21747741699221
2016-07-07,9.77006874084475,17.623895263671898
2016-07-08,9.944093958536826,17.15509948730471
2016-07-09,9.916254297892294,19.047357177734398
2016-07-10,9.540781275431357,17.69727478027346
2016-07-11,9.339851633707724,17.697381591796898
2016-07-12,10.293614323933923,18.54755554199221
2016-07-13,9.094873046875023,17.455850219726585
2016-07-14,8.979211425781273,16.90229187011721
2016-07-15,9.632960891723656,16.515435791015648
2016-07-16,9.90888366699221,16.575967407226585
2016-07-17,9.23230895996096,14.983178710937523
2016-07-18,9.889250691731775,17.280313110351585
2016-07-19,11.02675590515139,18.079492187500023
2016-07-20,12.443435923258505,20.000588989257835
2016-07-21,12.465922927856468,21.087731933593773
2016-07-22,12.548017756144247,22.05195007324221
2016-07-23,9.692976888020837,18.844354248046898
2016-07-24,9.945254262288415,17.648461914062523
2016-07-25,9.701694107055687,13.431619262695335
2016-07-26,7.8495346069336165,11.325128173828148
2016-07-27,4.093243535359704,11.80182800292971
2016-07-28,5.985870615641318,14.622460937500023
2016-07-29,6.438335673014365,15.125146484375023
2016-07-30,7.833904520670615,16.873941040039085
2016-07-31,10.700033442179404,18.367395019531273
2016-08-01,6.912206904093466,13.043191528320335
2016-08-02,8.982289886474632,18.362527465820335
2016-08-03,9.389077758789085,18.334954833984398
2016-08-04,6.719389851888025,14.96949157714846
2016-08-05,9.942582702636741,19.39209899902346
2016-08-06,12.990679041544638,22.060159301757835
2016-08-07,13.636383946736657,23.217553710937523
2016-08-08,12.583611424764001,22.234216308593773
2016-08-09,11.029413477579794,20.16565856933596
2016-08-10,13.81202405293783,22.058099365234398
2016-08-11,12.27308362325033,22.007165527343773
2016-08-12,13.269629414876306,21.939660644531273
2016-08-13,12.885774230957054,20.83936462402346
2016-08-14,14.54352976481124,22.797647094726585
2016-08-15,14.91713930765792,23.282983398437523
2016-08-16,13.954773203531943,20.935937500000023
2016-08-17,13.129999415079794,20.238381958007835
2016-08-18,13.184774017334007,20.344522094726585
2016-08-19,14.562965647379599,22.361001586914085
2016-08-20,17.069061533610068,23.493310546875023
2016-08-21,15.012613550821982,24.67054138183596
2016-08-22,11.006201044718466,18.18360290527346
2016-08-23,9.543715413411462,18.491128540039085
2016-08-24,12.241801834106468,21.909143066406273
2016-08-25,15.498089090983115,24.686883544921898
2016-08-26,17.347460047404013,26.39698181152346
2016-08-27,15.868527984619163,24.64673767089846
2016-08-28,16.554851150512718,26.179177856445335
2016-08-29,18.317512766520224,27.349725341796898
2016-08-30,18.48080724080404,27.416711425781273
2016-08-31,17.458369191487634,25.768304443359398
2016-09-01,16.61135826110842,25.355828857421898
2016-09-02,15.964859898885095,25.284463500976585
2016-09-03,16.864245351155603,26.195291137695335
2016-09-04,17.306069946289085,25.765664672851585
2016-09-05,18.18192571004232,25.853189086914085
2016-09-06,19.42026799519857,26.869165039062523
2016-09-07,20.57412999471029,27.805291748046898
2016-09-08,22.144261296590173,28.877648925781273
2016-09-09,21.66648190816244,29.144403076171898
2016-09-10,20.61474444071456,28.812707519531273
2016-09-11,17.176243082682333,24.30127868652346
2016-09-12,18.364082590738974,25.603570556640648
2016-09-13,19.553912099202478,27.88306579589846
2016-09-14,16.294613774617517,22.120263671875023
2016-09-15,19.088530476888025,26.317788696289085
2016-09-16,20.552599843343103,28.027978515625023
2016-09-17,14.899102147420251,21.831628417968773
2016-09-18,8.147028859456384,10.74311218261721
2016-09-19,11.522720591227255,17.294519042968773
2016-09-20,15.776085789998376,23.132791137695335
2016-09-21,18.278391774495446,26.70630798339846
2016-09-22,20.75868695576986,28.76453552246096
2016-09-23,19.826033528645837,29.859048461914085
2016-09-24,18.516981379191122,27.899697875976585
2016-09-25,18.80998318990072,27.492532348632835
2016-09-26,19.264120992024743,26.739724731445335
2016-09-27,19.811856206258142,26.847207641601585
2016-09-28,17.336541748046898,24.297753906250023
2016-09-29,15.410928980509482,24.477075195312523
2016-09-30,17.479299163818382,26.302423095703148
2016-10-01,18.99809608459475,27.365960693359398
2016-10-02,14.832085545857751,23.054864501953148
2016-10-03,12.215295410156273,19.438562011718773
2016-10-04,12.719307835896814,20.64203796386721
2016-10-05,16.11333554585775,25.070718383789085
2016-10-06,21.036702728271507,30.560266113281273
2016-10-07,22.661212539672874,31.810220336914085
2016-10-08,20.161519622802757,28.206475830078148
2016-10-09,16.821923192342126,24.187539672851585
2016-10-10,18.352093633015954,27.042443847656273
2016-10-11,22.122664388020837,31.115014648437523
2016-10-12,22.16399218241378,31.684472656250023
2016-10-13,19.74753850301107,28.503686523437523
2016-10-14,19.00285936991378,27.15699157714846
2016-10-15,21.317281977335654,29.542993164062523
2016-10-16,23.244585927327478,29.737832641601585
2016-10-17,20.754904683430993,28.49915466308596
2016-10-18,17.210993067423544,24.657861328125023
2016-10-19,16.431053415934286,22.704064941406273
2016-10-20,17.99694086710616,22.87696228027346
2016-10-21,18.107043838501,24.007012939453148
2016-10-22,19.555447514851892,27.87903747558596
2016-10-23,20.868822987874353,27.043237304687523
2016-10-24,20.596273040771507,27.392236328125023
2016-10-25,20.22258593241378,27.714578247070335
2016-10-26,19.922902043660486,26.418557739257835
2016-10-27,22.15288124084475,29.789483642578148
2016-10-28,23.498475011189782,30.79621276855471
2016-10-29,25.133483505249046,31.733621215820335
2016-10-30,24.977395629882835,32.799844360351585
2016-10-31,25.084652837117517,33.88556823730471
2016-11-01,22.69651120503744,31.53333435058596
2016-11-02,20.888619359334314,29.653649902343773
2016-11-03,21.193305587768577,28.524514770507835
2016-11-04,22.845738347371423,29.863092041015648
2016-11-05,19.66079673767092,23.102456665039085
2016-11-06,21.60393613179525,26.88361511230471
2016-11-07,20.127068456014,25.913598632812523
2016-11-08,19.788154856363974,25.97321472167971
2016-11-09,20.527080154418968,26.753198242187523
2016-11-10,20.347451782226585,26.968164062500023
2016-11-11,18.515945688883505,22.77485046386721
2016-11-12,17.772044754028343,24.692849731445335
2016-11-13,19.620300547281943,26.33497009277346
2016-11-14,18.451145426432333,26.54871520996096
2016-11-15,16.611250178019247,22.547357177734398
2016-11-16,18.02817815144857,24.150552368164085
2016-11-17,20.255819574991904,27.63251647949221
2016-11-18,19.18961105346682,26.629876708984398
2016-11-19,15.542759831746423,20.875299072265648
2016-11-20,17.767238235473656,24.313333129882835
2016-11-21,17.992684300740564,23.520471191406273
2016-11-22,20.40651092529299,26.486810302734398
2016-11-23,19.696837997436546,24.103570556640648
2016-11-24,17.254274622599326,20.110757446289085
2016-11-25,17.547622934977255,23.608804321289085
2016-11-26,18.6322011311849,23.856195068359398
2016-11-27,17.9057607014974,23.200555419921898
2016-11-28,21.137475585937523,28.037408447265648
2016-11-29,23.532643254597986,30.018975830078148
2016-11-30,23.9756904602051,30.889184570312523
2016-12-01,24.25292549133303,30.53815612792971
2016-12-02,20.663862482706747,27.828912353515648
2016-12-03,21.08737144470217,27.166375732421898
2016-12-04,23.163394546508812,30.67072448730471
2016-12-05,20.004564539591513,25.975701904296898
2016-12-06,19.918576812744163,25.786279296875023
2016-12-07,21.506024297078454,27.219354248046898
2016-12-08,21.79436391194662,27.650231933593773
2016-12-09,21.740642166137718,26.996545410156273
2016-12-10,21.813324864705407,27.659890747070335
2016-12-11,19.04102478027346,23.432092285156273
2016-12-12,19.403544998168968,24.79017028808596
2016-12-13,20.309081649780296,26.130303955078148
2016-12-14,18.721320724487327,23.299783325195335
2016-12-15,19.07411664326986,23.551553344726585
2016-12-16,21.59268468221029,27.370050048828148
2016-12-17,21.63129895528158,27.43714294433596
2016-12-18,21.22165196736654,26.69178161621096
2016-12-19,22.140721257527673,29.596978759765648
2016-12-20,23.104547119140648,29.872033691406273
2016-12-21,21.89869397481283,29.019387817382835
2016-12-22,23.060472742716513,29.867944335937523
2016-12-23,24.159377034505212,30.063821411132835
2016-12-24,22.27790476481124,27.762246704101585
2016-12-25,14.524149195353232,17.234429931640648
2016-12-26,15.242241795857751,17.904397583007835
2016-12-27,18.941769536336267,22.97901306152346
2016-12-28,18.558285649617517,21.876260375976585
2016-12-29,18.709263102213583,22.555718994140648
2016-12-30,19.49122009277346,23.847619628906273
2016-12-31,20.420637385050497,25.81348571777346
2017-01-01,21.905065790812216,28.647927856445335
2017-01-02,21.77961120605471,27.02173767089846
2017-01-03,21.20082244873049,26.51148376464846
2017-01-04,17.243589019775413,21.274713134765648
2017-01-05,19.16146367390951,24.149209594726585
2017-01-06,19.684506352742517,24.998696899414085
2017-01-07,17.626830673217796,18.981896972656273
2017-01-08,16.062712605794275,17.624291992187523
2017-01-09,17.52419815063479,22.282861328125023
2017-01-10,19.326966222127282,24.540872192382835
2017-01-11,18.596999104817712,22.355554199218773
2017-01-12,19.812767283121786,24.047341918945335
2017-01-13,19.588996505737327,24.77893981933596
2017-01-14,20.049602762858115,24.069390869140648
2017-01-15,19.779107666015648,24.327783203125023
2017-01-16,19.132281875610374,24.514672851562523
2017-01-17,16.345934168497763,22.530358886718773
2017-01-18,16.237706120808923,23.695535278320335
2017-01-19,20.095897293090843,26.632226562500023
2017-01-20,21.63478240966799,27.98603210449221
2017-01-21,20.07952779134115,25.557885742187523
2017-01-22,19.951282119751,24.815286254882835
2017-01-23,20.280374145507835,25.342584228515648
2017-01-24,21.075133895874046,26.173623657226585
2017-01-25,20.178387578328454,25.61988220214846
2017-01-26,17.954488372802757,20.411767578125023
2017-01-27,17.100357945760095,19.826348876953148
2017-01-28,19.255931472778343,23.42542419433596
2017-01-29,20.110121663411462,25.318750000000023
2017-01-30,18.70571352640792,22.821252441406273
2017-01-31,19.612428919474326,24.523904418945335
2017-02-01,19.89676946004232,25.665750122070335
2017-02-02,20.389861043294275,25.086633300781273
2017-02-03,19.992780939737997,23.85675964355471
2017-02-04,18.82139104207357,22.546411132812523
2017-02-05,19.577549870808923,23.531472778320335
2017-02-06,20.071974054972372,23.979043579101585
2017-02-07,18.657931900024437,21.473123168945335
2017-02-08,20.284052785237634,25.23749694824221
2017-02-09,20.60277392069503,26.024896240234398
2017-02-10,20.070076878865564,24.697839355468773
2017-02-11,19.303999201456747,23.82825622558596
2017-02-12,20.099203364054404,24.565057373046898
2017-02-13,20.75973281860354,25.596780395507835
2017-02-14,20.702317810058616,25.688012695312523
2017-02-15,20.657160059611044,24.568536376953148
2017-02-16,20.27837270100912,25.164422607421898
2017-02-17,19.237882868448935,23.755151367187523
2017-02-18,19.61125208536788,23.49988708496096
2017-02-19,20.264611816406273,24.915444946289085
2017-02-20,16.936709340413415,19.082849121093773
2017-02-21,15.042497889200888,17.742120361328148
2017-02-22,15.858508046468103,18.596582031250023
2017-02-23,14.598341242472372,16.71662292480471
2017-02-24,16.124163564046228,19.082849121093773
2017-02-25,18.398930486043298,23.292016601562523
2017-02-26,18.77991383870443,24.440408325195335
2017-02-27,17.717692947387718,21.263726806640648
2017-02-28,17.17687250773116,21.331903076171898
2017-03-01,18.74400927225753,23.950128173828148
2017-03-02,18.70429636637374,24.217935180664085
2017-03-03,18.961972808837913,24.401040649414085
2017-03-04,18.91490198771163,24.404580688476585
2017-03-05,19.284839884440146,24.118554687500023
2017-03-06,19.527628199259482,24.832849121093773
2017-03-07,19.369134521484398,24.943658447265648
2017-03-08,19.031856791178427,25.21857604980471
2017-03-09,17.565228398640954,24.628701782226585
2017-03-10,14.754385248820029,20.40522155761721
2017-03-11,15.019046401977562,21.722589111328148
2017-03-12,18.149018224080407,24.558526611328148
2017-03-13,18.497301355997763,24.118493652343773
2017-03-14,19.2480185190837,24.41175231933596
2017-03-15,19.345093027750693,24.694314575195335
2017-03-16,19.503189977010095,25.37378845214846
2017-03-17,18.713835652669275,24.382653808593773
2017-03-18,20.653288141886435,27.04468688964846
2017-03-19,18.204026794433616,23.92164001464846
2017-03-20,17.354819234212243,23.507165527343773
2017-03-21,17.66351216634115,24.826455688476585
2017-03-22,18.36318422953292,25.31641540527346
2017-03-23,18.681922531127952,25.101724243164085
2017-03-24,18.914935048421228,24.644647216796898
2017-03-25,17.919565455118857,24.396646118164085
2017-03-26,16.49318402608236,21.08661804199221
2017-03-27,17.24234288533529,22.953607177734398
2017-03-28,19.61427777608236,26.654153442382835
2017-03-29,20.079881922404013,26.709008789062523
2017-03-30,19.585350926717126,26.114968872070335
2017-03-31,19.946158981323265,27.33588562011721
2017-04-01,20.871862665812216,27.759790039062523
2017-04-02,19.762835439046228,25.154534912109398
2017-04-03,20.83314476013186,27.464883422851585
2017-04-04,19.939378356933616,25.040704345703148
2017-04-05,21.011423365275107,26.72596130371096
2017-04-06,19.21450767517092,25.142510986328148
2017-04-07,16.954640960693382,21.44281921386721
2017-04-08,17.009123102823935,21.86188659667971
2017-04-09,17.788313166300497,23.415856933593773
2017-04-10,18.113807296752952,23.62714538574221
2017-04-11,16.31815363566085,21.611871337890648
2017-04-12,15.875714238484704,21.538201904296898
2017-04-13,15.335083262125693,18.372186279296898
2017-04-14,15.252378082275413,20.704278564453148
2017-04-15,13.987248357137048,21.296624755859398
2017-04-16,13.906735992431663,20.476739501953148
2017-04-17,13.563630676269554,20.627770996093773
2017-04-18,14.190420405070029,21.671166992187523
2017-04-19,13.980350748697958,21.555017089843773
2017-04-20,13.992071406046591,21.736795043945335
2017-04-21,14.432328160603845,21.032128906250023
2017-04-22,14.754790878295921,21.221292114257835
2017-04-23,13.997842407226585,19.97327575683596
2017-04-24,13.763551330566429,17.770257568359398
2017-04-25,13.197366333007835,17.28846130371096
2017-04-26,13.251213963826501,18.12507019042971
2017-04-27,13.67226117451986,18.66047058105471
2017-04-28,14.892755762736044,20.41419372558596
2017-04-29,14.376189804077171,19.96936950683596
2017-04-30,14.471826171875023,20.23890075683596
2017-05-01,14.208491261800134,19.552209472656273
2017-05-02,13.696377690633142,19.474755859375023
2017-05-03,14.552695210774743,21.124536132812523
2017-05-04,15.29601885477706,21.405297851562523
2017-05-05,15.83991648356124,21.430749511718773
2017-05-06,15.429955418904626,21.22406921386721
2017-05-07,16.186191177368187,22.116235351562523
2017-05-08,15.336616770426474,20.79859313964846
2017-05-09,14.542222595214866,19.996453857421898
2017-05-10,15.381170527140341,21.301431274414085
2017-05-11,14.727522150675497,20.990350341796898
2017-05-12,12.868776575724326,20.576211547851585
2017-05-13,7.420721944173181,9.551416015625023
2017-05-14,7.259762700398767,11.058679199218773
2017-05-15,11.268989817301474,17.61841735839846
2017-05-16,10.800782140096032,18.09723815917971
2017-05-17,10.031605656941736,17.656396484375023
2017-05-18,11.903686141967796,18.519830322265648
2017-05-19,13.178873316446982,19.371575927734398
2017-05-20,13.588774617513025,20.461206054687523
2017-05-21,14.321513748168968,21.20063171386721
2017-05-22,13.032451248168968,20.604333496093773
2017-05-23,12.939870452880882,20.68323669433596
2017-05-24,11.80176696777346,20.13489685058596
2017-05-25,11.781484858195029,19.714837646484398
2017-05-26,12.78936602274581,21.12976989746096
2017-05-27,13.2283651987712,21.816339111328148
2017-05-28,9.938900248209677,16.765039062500023
2017-05-29,9.497227605183923,15.497781372070335
2017-05-30,9.286065038045251,15.75977478027346
2017-05-31,10.045842742919945,16.928063964843773
2017-06-01,11.227878189086937,19.829370117187523
2017-06-02,12.747863388061546,19.80439147949221
2017-06-03,12.582203801472986,19.898675537109398
2017-06-04,11.525172805786156,19.476251220703148
2017-06-05,12.071684137980185,20.253106689453148
2017-06-06,11.190654373168968,18.720727539062523
2017-06-07,11.987729644775413,19.03864440917971
2017-06-08,7.907547887166345,13.84607849121096
2017-06-09,7.817472076416038,17.809167480468773
2017-06-10,8.558488464355491,15.543069458007835
2017-06-11,11.00460268656417,18.652078247070335
2017-06-12,12.193738555908226,19.877679443359398
2017-06-13,13.30703951517745,22.253167724609398
2017-06-14,14.07453625996908,22.068139648437523
2017-06-15,13.662211354573571,21.635675048828148
2017-06-16,11.668964004516624,19.59089050292971
2017-06-17,12.785462315877282,19.048577880859398
2017-06-18,11.547994232177757,17.624261474609398
2017-06-19,11.25133857727053,17.118646240234398
2017-06-20,12.124199803670251,19.53028259277346
2017-06-21,12.125491078694665,19.615762329101585
2017-06-22,13.096101379394554,20.31842956542971
2017-06-23,10.465095138549827,18.198724365234398
2017-06-24,9.076631164550804,16.169580078125023
2017-06-25,10.392098363240564,18.102944946289085
2017-06-26,9.930655415852868,16.857629394531273
2017-06-27,10.76921170552572,16.606134033203148
2017-06-28,11.542169825236044,18.66602478027346
2017-06-29,9.682317988077841,18.820596313476585
2017-06-30,10.939843750000023,18.072305297851585
2017-07-01,10.723017628987634,17.254296875000023
2017-07-02,11.185901260376,17.91639099121096
2017-07-03,13.06055920918783,19.516900634765648
2017-07-04,11.016714986165368,17.191766357421898
2017-07-05,11.495765304565452,18.70093688964846
2017-07-06,11.484321848551474,19.40528259277346
2017-07-07,9.927215830485068,15.670739746093773
2017-07-08,8.846934254964196,12.757653808593773
2017-07-09,10.830014165242517,18.58692321777346
2017-07-10,12.975063578287802,21.318078613281273
2017-07-11,13.885341262817406,22.030068969726585
2017-07-12,14.720679219563806,22.341363525390648
2017-07-13,15.097082392374716,22.37836608886721
2017-07-14,14.328331247965536,20.429711914062523
2017-07-15,13.668263371785486,20.185784912109398
2017-07-16,11.114212926228845,18.679971313476585
2017-07-17,7.7392682393391965,16.427697753906273
2017-07-18,8.597991561889671,16.879739379882835
2017-07-19,9.636207199096702,18.707849121093773
2017-07-20,10.025706863403343,19.025750732421898
2017-07-21,11.030104573567712,19.933129882812523
2017-07-22,11.239324824015341,20.125833129882835
2017-07-23,11.899468358357751,20.454888916015648
2017-07-24,10.06996561686202,18.40314636230471
2017-07-25,11.072672780354821,18.977014160156273
2017-07-26,11.799706395467126,19.72010192871096
2017-07-27,11.343661880493187,18.61896667480471
2017-07-28,11.071668879191122,19.508645629882835
2017-07-29,10.973744328816736,18.89643249511721
2017-07-30,11.558310445149743,19.59015808105471
2017-07-31,10.821499125162802,17.623773193359398
2017-08-01,11.255958811442099,17.84772644042971
2017-08-02,13.51770680745443,19.681146240234398
2017-08-03,14.161384201049827,21.255395507812523
2017-08-04,13.658819452921591,19.057778930664085
2017-08-05,12.945648447672568,20.804360961914085
2017-08-06,12.690433756510458,21.052178955078148
2017-08-07,12.420699055989587,19.924096679687523
2017-08-08,12.573515828450525,19.754571533203148
2017-08-09,13.314153925577841,19.82850036621096
2017-08-10,13.713988876342796,21.320794677734398
2017-08-11,14.107392883300804,22.38422546386721
2017-08-12,14.374649302164755,22.780114746093773
2017-08-13,14.67660802205404,22.396096801757835
2017-08-14,14.384009933471702,22.523950195312523
2017-08-15,15.369738515218103,22.845315551757835
2017-08-16,15.158958689371786,21.97272644042971
2017-08-17,6.235976155598962,10.910867309570335
2017-08-18,7.978285090128622,15.133294677734398
2017-08-19,8.530929183959984,15.760339355468773
2017-08-20,9.290057118733728,16.235925292968773
2017-08-21,11.81399752298995,20.437005615234398
2017-08-22,13.789693450927757,22.701470947265648
2017-08-23,9.218399937947595,17.704125976562523
2017-08-24,11.170245107014978,20.47712097167971
2017-08-25,12.271348571777366,20.602716064453148
2017-08-26,11.94827804565432,18.84638366699221
2017-08-27,13.488405481974326,21.318261718750023
2017-08-28,14.585931396484398,21.55317077636721
2017-08-29,15.301076507568382,22.469323730468773
2017-08-30,17.018228785196982,24.853021240234398
2017-08-31,16.686696624755882,24.532067871093773
2017-09-01,15.272198613484704,22.768838500976585
2017-09-02,12.39558817545577,20.35669860839846
2017-09-03,14.375122960408532,23.016442871093773
2017-09-04,14.266175842285179,22.297174072265648
2017-09-05,14.082848485310876,21.986352539062523
2017-09-06,17.569576517740927,26.092279052734398
2017-09-07,19.507355626424157,27.904321289062523
2017-09-08,20.942578887939476,28.508294677734398
2017-09-09,20.886119461059593,29.356225585937523
2017-09-10,21.073942438761435,29.23737487792971
2017-09-11,22.21484972635909,30.17286071777346
2017-09-12,21.875957107543968,29.865213012695335
2017-09-13,19.83410797119143,28.091729736328148
2017-09-14,21.507204945882165,29.850366210937523
2017-09-15,20.350982920328818,28.255288696289085
2017-09-16,21.039023335774743,29.378259277343773
2017-09-17,17.302644348144554,24.508386230468773
2017-09-18,15.889959589640341,22.421472167968773
2017-09-19,18.003091430664085,25.240228271484398
2017-09-20,20.153717295328818,27.000222778320335
2017-09-21,19.304573313395224,26.874673461914085
2017-09-22,20.618053054809593,29.13813171386721
2017-09-23,21.69311676025393,31.04010925292971
2017-09-24,17.345900472005212,25.00715026855471
2017-09-25,18.05404942830404,25.93628845214846
2017-09-26,16.36554870605471,23.665582275390648
2017-09-27,15.956261571248376,24.99939880371096
2017-09-28,15.746361668904626,20.945977783203148
2017-09-29,15.092750167846702,21.798852539062523
2017-09-30,17.133430099487327,25.210504150390648
2017-10-01,17.428521728515648,25.59809265136721
2017-10-02,16.36037661234542,22.298013305664085
2017-10-03,18.3798544565837,25.296044921875023
2017-10-04,19.65456352233889,26.15046081542971
2017-10-05,13.621611531575525,18.485375976562523
2017-10-06,15.27144330342611,19.53382263183596
2017-10-07,15.136352793375693,20.03870544433596
2017-10-08,14.414871470133505,22.50324401855471
2017-10-09,14.450749333699548,20.307656860351585
2017-10-10,10.261187489827478,16.204797363281273
2017-10-11,12.694338099161826,20.947000122070335
2017-10-12,16.906497573852562,23.601464843750023
2017-10-13,16.344253794352255,23.29200134277346
2017-10-14,16.781990305582724,23.84418640136721
2017-10-15,20.395763015747093,28.70606384277346
2017-10-16,19.007615661621116,27.635110473632835
2017-10-17,14.557434972127282,22.19867858886721
2017-10-18,16.847202555338583,25.637353515625023
2017-10-19,20.28153762817385,28.45258483886721
2017-10-20,21.052944437662802,29.604898071289085
2017-10-21,16.49384460449221,21.803125000000023
2017-10-22,18.072619374593103,23.405801391601585
2017-10-23,19.3198232014974,24.87275085449221
2017-10-24,19.987135823567712,25.671670532226585
2017-10-25,22.091637547810876,28.162591552734398
2017-10-26,21.949571228027366,27.410440063476585
2017-10-27,16.256040191650413,25.217218017578148
2017-10-28,10.18272488911947,12.148736572265648
2017-10-29,13.438172912597679,16.88977966308596
2017-10-30,17.121380742390954,24.34064636230471
2017-10-31,19.30164807637533,26.337579345703148
2017-11-01,20.01440010070803,27.220788574218773
2017-11-02,20.513656234741234,27.994958496093773
2017-11-03,21.288836415608728,28.753686523437523
2017-11-04,22.18008956909182,30.583612060546898
2017-11-05,21.655478413899743,28.98108825683596
2017-11-06,23.35070953369143,31.687829589843773
2017-11-07,22.999604161580407,30.95069274902346
2017-11-08,20.35274785359701,29.67432556152346
2017-11-09,18.354938125610374,26.775170898437523
2017-11-10,20.043897883097372,27.309793090820335
2017-11-11,21.019342676798544,28.841821289062523
2017-11-12,19.74897155761721,27.10010681152346
2017-11-13,21.762211736043298,28.924111938476585
2017-11-14,21.790327326456747,28.85993347167971
2017-11-15,18.59435869852706,25.40583190917971
2017-11-16,10.969850794474326,16.226113891601585
2017-11-17,13.036392466227255,20.70026550292971
2017-11-18,17.194577153523767,25.04535827636721
2017-11-19,20.060128148396814,27.412255859375023
2017-11-20,22.24474360148116,29.439859008789085
2017-11-21,23.45283915201827,31.080621337890648
2017-11-22,20.591204579671228,29.188623046875023
2017-11-23,19.064883804321312,26.833184814453148
2017-11-24,18.171475346883142,25.477807617187523
2017-11-25,13.265882110595726,16.018090820312523
2017-11-26,16.795672353108728,23.364892578125023
2017-11-27,16.07318776448568,21.732888793945335
2017-11-28,16.73289006551107,23.078271484375023
